batch,status,approval_state,recovered_abs_path,destination_path,source_exists,destination_exists,apply_result,reason
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2ContactManager.cpp,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2ContactManager.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2ContactManager.h,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2ContactManager.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2Fixture.cpp,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2Fixture.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2Fixture.h,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2Fixture.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2Island.cpp,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2Island.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2Island.h,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2Island.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2TimeStep.h,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2TimeStep.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2World.cpp,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2World.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2World.h,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2World.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2WorldCallbacks.cpp,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2WorldCallbacks.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Dynamics/b2WorldCallbacks.h,external/JUCE/modules/juce_box2d/box2d/Dynamics/b2WorldCallbacks.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/README.txt,external/JUCE/modules/juce_box2d/box2d/README.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Rope/b2Rope.cpp,external/JUCE/modules/juce_box2d/box2d/Rope/b2Rope.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/box2d/Rope/b2Rope.h,external/JUCE/modules/juce_box2d/box2d/Rope/b2Rope.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/juce_box2d.cpp,external/JUCE/modules/juce_box2d/juce_box2d.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/juce_box2d.h,external/JUCE/modules/juce_box2d/juce_box2d.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/utils/juce_Box2DRenderer.cpp,external/JUCE/modules/juce_box2d/utils/juce_Box2DRenderer.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_box2d/utils/juce_Box2DRenderer.h,external/JUCE/modules/juce_box2d/utils/juce_Box2DRenderer.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_AbstractFifo.cpp,external/JUCE/modules/juce_core/containers/juce_AbstractFifo.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_AbstractFifo.h,external/JUCE/modules/juce_core/containers/juce_AbstractFifo.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_Array.h,external/JUCE/modules/juce_core/containers/juce_Array.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ArrayAllocationBase.h,external/JUCE/modules/juce_core/containers/juce_ArrayAllocationBase.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ArrayBase.cpp,external/JUCE/modules/juce_core/containers/juce_ArrayBase.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ArrayBase.h,external/JUCE/modules/juce_core/containers/juce_ArrayBase.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_DynamicObject.cpp,external/JUCE/modules/juce_core/containers/juce_DynamicObject.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_DynamicObject.h,external/JUCE/modules/juce_core/containers/juce_DynamicObject.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ElementComparator.h,external/JUCE/modules/juce_core/containers/juce_ElementComparator.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_Enumerate.h,external/JUCE/modules/juce_core/containers/juce_Enumerate.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_Enumerate_test.cpp,external/JUCE/modules/juce_core/containers/juce_Enumerate_test.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_FixedSizeFunction.h,external/JUCE/modules/juce_core/containers/juce_FixedSizeFunction.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_FixedSizeFunction_test.cpp,external/JUCE/modules/juce_core/containers/juce_FixedSizeFunction_test.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_HashMap.h,external/JUCE/modules/juce_core/containers/juce_HashMap.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_HashMap_test.cpp,external/JUCE/modules/juce_core/containers/juce_HashMap_test.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_LinkedListPointer.h,external/JUCE/modules/juce_core/containers/juce_LinkedListPointer.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ListenerList.cpp,external/JUCE/modules/juce_core/containers/juce_ListenerList.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ListenerList.h,external/JUCE/modules/juce_core/containers/juce_ListenerList.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_NamedValueSet.cpp,external/JUCE/modules/juce_core/containers/juce_NamedValueSet.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_NamedValueSet.h,external/JUCE/modules/juce_core/containers/juce_NamedValueSet.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_Optional.h,external/JUCE/modules/juce_core/containers/juce_Optional.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_Optional_test.cpp,external/JUCE/modules/juce_core/containers/juce_Optional_test.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_OwnedArray.cpp,external/JUCE/modules/juce_core/containers/juce_OwnedArray.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_OwnedArray.h,external/JUCE/modules/juce_core/containers/juce_OwnedArray.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_PropertySet.cpp,external/JUCE/modules/juce_core/containers/juce_PropertySet.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_PropertySet.h,external/JUCE/modules/juce_core/containers/juce_PropertySet.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ReferenceCountedArray.cpp,external/JUCE/modules/juce_core/containers/juce_ReferenceCountedArray.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ReferenceCountedArray.h,external/JUCE/modules/juce_core/containers/juce_ReferenceCountedArray.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_ScopedValueSetter.h,external/JUCE/modules/juce_core/containers/juce_ScopedValueSetter.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_SingleThreadedAbstractFifo.h,external/JUCE/modules/juce_core/containers/juce_SingleThreadedAbstractFifo.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_SortedSet.h,external/JUCE/modules/juce_core/containers/juce_SortedSet.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_Span.h,external/JUCE/modules/juce_core/containers/juce_Span.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_SparseSet.cpp,external/JUCE/modules/juce_core/containers/juce_SparseSet.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_SparseSet.h,external/JUCE/modules/juce_core/containers/juce_SparseSet.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_Variant.cpp,external/JUCE/modules/juce_core/containers/juce_Variant.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/containers/juce_Variant.h,external/JUCE/modules/juce_core/containers/juce_Variant.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/detail/juce_CallbackListenerList.h,external/JUCE/modules/juce_core/detail/juce_CallbackListenerList.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_AndroidDocument.h,external/JUCE/modules/juce_core/files/juce_AndroidDocument.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_DirectoryIterator.cpp,external/JUCE/modules/juce_core/files/juce_DirectoryIterator.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_DirectoryIterator.h,external/JUCE/modules/juce_core/files/juce_DirectoryIterator.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_File.cpp,external/JUCE/modules/juce_core/files/juce_File.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_File.h,external/JUCE/modules/juce_core/files/juce_File.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_FileFilter.cpp,external/JUCE/modules/juce_core/files/juce_FileFilter.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_FileFilter.h,external/JUCE/modules/juce_core/files/juce_FileFilter.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_FileInputStream.cpp,external/JUCE/modules/juce_core/files/juce_FileInputStream.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_FileInputStream.h,external/JUCE/modules/juce_core/files/juce_FileInputStream.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_FileOutputStream.cpp,external/JUCE/modules/juce_core/files/juce_FileOutputStream.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_FileOutputStream.h,external/JUCE/modules/juce_core/files/juce_FileOutputStream.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_FileSearchPath.cpp,external/JUCE/modules/juce_core/files/juce_FileSearchPath.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_FileSearchPath.h,external/JUCE/modules/juce_core/files/juce_FileSearchPath.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_MemoryMappedFile.h,external/JUCE/modules/juce_core/files/juce_MemoryMappedFile.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_RangedDirectoryIterator.cpp,external/JUCE/modules/juce_core/files/juce_RangedDirectoryIterator.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_RangedDirectoryIterator.h,external/JUCE/modules/juce_core/files/juce_RangedDirectoryIterator.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_TemporaryFile.cpp,external/JUCE/modules/juce_core/files/juce_TemporaryFile.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_TemporaryFile.h,external/JUCE/modules/juce_core/files/juce_TemporaryFile.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_WildcardFileFilter.cpp,external/JUCE/modules/juce_core/files/juce_WildcardFileFilter.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_WildcardFileFilter.h,external/JUCE/modules/juce_core/files/juce_WildcardFileFilter.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_common_MimeTypes.cpp,external/JUCE/modules/juce_core/files/juce_common_MimeTypes.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/files/juce_common_MimeTypes.h,external/JUCE/modules/juce_core/files/juce_common_MimeTypes.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/javascript/juce_JSON.cpp,external/JUCE/modules/juce_core/javascript/juce_JSON.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/javascript/juce_JSON.h,external/JUCE/modules/juce_core/javascript/juce_JSON.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/javascript/juce_JSONSerialisation.h,external/JUCE/modules/juce_core/javascript/juce_JSONSerialisation.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/javascript/juce_JSONSerialisation_test.cpp,external/JUCE/modules/juce_core/javascript/juce_JSONSerialisation_test.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/javascript/juce_JSONUtils.cpp,external/JUCE/modules/juce_core/javascript/juce_JSONUtils.cpp,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/javascript/juce_JSONUtils.h,external/JUCE/modules/juce_core/javascript/juce_JSONUtils.h,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_core/javascript/juce_Javascript.cpp,external/JUCE/modules/juce_core/javascript/juce_Javascript.cpp,true,true,verified_noop,source_equals_destination
