status,recovered_abs_path,top_candidate,top_score,second_candidate,second_score,delta,reason,phase2_decision
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/python/penta_core/ml/monitoring.py,python/penta_core/ml/chord_predictor.py,0.8505,python/penta_core/ml/model_registry.py,0.8501,0.0004,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/python/penta_core/ml/resource_manager.py,python/penta_core/ml/style_transfer.py,0.8609,python/penta_core/ml/inference.py,0.8273,0.0336,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/python/penta_core/ml/training_inference_bridge.py,python/penta_core/ml/inference.py,0.8704,python/penta_core/ml/style_transfer.py,0.8292,0.0412,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/python/penta_core/ml/training_orchestrator.py,python/penta_core/ml/style_transfer.py,0.8018,python/penta_core/ml/inference.py,0.7982,0.0036,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/quarantine_directory.sh,cleanup_and_fix_gitignore.sh,0.7846,cleanup_unnecessary_files.sh,0.7774,0.0072,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/quarantine_directory_git_safe.sh,cleanup_unnecessary_files.sh,0.8212,cleanup_and_fix_gitignore.sh,0.7909,0.0303,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/quarantine_move.sh,cleanup_and_fix_gitignore.sh,0.8243,cleanup_unnecessary_files.sh,0.7833,0.0410,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/restore_git_tracked_files.sh,cleanup_unnecessary_files.sh,0.8231,cleanup_and_fix_gitignore.sh,0.7857,0.0374,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/apply_folder_colors.sh,scripts/install_macos.sh,0.8164,scripts/sync_with_origin.sh,0.8050,0.0114,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/create_all_markers.sh,scripts/install_macos.sh,0.8589,scripts/setup_ml_env.sh,0.8133,0.0456,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/dev-setup.sh,scripts/setup_ml_env.sh,0.8322,scripts/copilot-claude-sync.sh,0.8093,0.0229,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/load-env.sh,scripts/copilot-claude-sync.sh,0.8337,scripts/setup_ml_env.sh,0.8269,0.0068,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/mcp/mcp_penta_swarm/__main__.py,mcp_penta_swarm/__main__.py,0.8689,mcp_penta_swarm/__init__.py,0.7827,0.0862,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/migrate_all_missing.sh,scripts/install_macos.sh,0.8594,scripts/install_linux.sh,0.8533,0.0061,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/migrate_all_sources.sh,scripts/install_macos.sh,0.8490,scripts/install_linux.sh,0.8385,0.0105,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/migrate_missing_files.sh,scripts/install_macos.sh,0.8059,scripts/start_music_brain_api.sh,0.8053,0.0006,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/migrate_sources.sh,scripts/install_macos.sh,0.8123,scripts/install_linux.sh,0.8057,0.0066,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/pre-commit-hook.sh,scripts/sync_with_origin.sh,0.8261,scripts/overwrite-local-kmidi.sh,0.7993,0.0268,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/profile_imports.py,scripts/pocket_rules.py,0.8274,scripts/groove_tools.py,0.8167,0.0107,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/setup-env.sh,scripts/setup_ml_env.sh,0.9143,scripts/install_linux.sh,0.8163,0.0980,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/setup_build.sh,scripts/setup_ml_env.sh,0.8784,scripts/install_macos.sh,0.8193,0.0591,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/test_collaboration.py,scripts/common.py,0.8356,scripts/pretrain_foundation.py,0.8203,0.0153,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/test_cpp_bridge.py,scripts/verify_cpp_consistency.py,0.8416,scripts/validate_merge.py,0.8371,0.0045,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/test_emotion_mapping.py,scripts/auto_emotion_sampler.py,0.8572,scripts/quickstart_training.py,0.8283,0.0289,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/test_export.py,scripts/therapy.py,0.8336,scripts/auto_enhance_exposure.py,0.8324,0.0012,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/test_intent_midi.py,scripts/train_tier2_lora.py,0.8258,scripts/train_model.py,0.8249,0.0009,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/test_python_integration.py,scripts/idaw_library_integration.py,0.8612,scripts/harmony_generator.py,0.8484,0.0128,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/test_song_generation.py,scripts/harmony_generator.py,0.8535,scripts/scale_generator.py,0.8488,0.0047,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/training/README.md,tools/scripts/README.md,0.7504,examples/music_brain/intents/README.md,0.6924,0.0580,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/utilities/train_model.py,scripts/train_model.py,0.8111,scripts/train.py,0.7118,0.0993,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/validate-env.sh,scripts/install_linux.sh,0.8327,scripts/setup_ml_env.sh,0.8148,0.0179,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/verify_build.py,scripts/pretrain_foundation.py,0.8427,scripts/verify_cpp_consistency.py,0.8314,0.0113,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/scripts/verify_imports.py,scripts/verify_cpp_consistency.py,0.8610,scripts/setup_macos.py,0.8378,0.0232,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src-tauri/src/bridge/kelly_ffi.rs,src-tauri/src/bridge/mod.rs,0.7501,src-tauri/src/bridge/musicbrain.rs,0.7489,0.0012,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src-tauri/src/events.rs,src-tauri/src/commands.rs,0.8040,src-tauri/src/main.rs,0.8016,0.0024,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src-tauri/src/state.rs,src-tauri/src/main.rs,0.8121,src-tauri/src/commands.rs,0.7815,0.0306,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ACTIVE_DEVELOPMENT.md,src/TODO.md,0.7848,src/ROADMAP.md,0.7741,0.0107,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/INDEX.md,src/TODO.md,0.8132,src/ROADMAP.md,0.7875,0.0257,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/bridge/intent_ir_ffi.cpp,src/bridge/IntentBridge.cpp,0.8613,src/bridge/ContextBridge.cpp,0.8257,0.0356,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/bridge/intent_ir_ffi.h,src/bridge/IntentBridge.h,0.8712,src/bridge/ContextBridge.h,0.8231,0.0481,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/bridge/kelly_ffi.h,src/bridge/PreferenceBridge.h,0.7837,src/bridge/MusicTheoryBridge.h,0.7759,0.0078,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/common/IntentIRAdapter.cpp,src/common/PathResolver.cpp,0.8160,src/common/EQPresetManager.cpp,0.8071,0.0089,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/common/IntentIRAdapter.h,src/common/TypeAdapter.h,0.8968,src/common/PathResolver.h,0.8089,0.0879,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/common/IntentIRExtractor.h,src/common/EQPresetManager.h,0.8262,src/common/PathResolver.h,0.7971,0.0291,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/common/Result.h,src/common/PathResolver.h,0.8246,src/common/EQPresetManager.h,0.8176,0.0070,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/midi/MidiIO.h,src/midi/MidiBuilder.h,0.8746,src/midi/MidiExporter.h,0.8541,0.0205,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/HostDebugger.cpp,src/plugin/PluginEditor.cpp,0.8046,src/plugin/plugin_editor.cpp,0.8034,0.0012,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/HostDebugger.h,src/plugin/plugin_processor.h,0.8064,src/plugin/PluginEditor.h,0.7948,0.0116,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/MasterEQProcessor.cpp,src/plugin/PluginProcessor.cpp,0.8567,src/plugin/plugin_processor.cpp,0.8464,0.0103,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/MasterEQProcessor.h,src/plugin/plugin_processor.h,0.8529,src/plugin/PluginProcessor.h,0.8436,0.0093,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginIRInspector.cpp,src/plugin/PluginEditor.cpp,0.8845,src/plugin/plugin_editor.cpp,0.8760,0.0085,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginIRInspector.h,src/plugin/plugin_processor.h,0.8944,src/plugin/PluginEditor.h,0.8823,0.0121,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginLogger.cpp,src/plugin/plugin_processor.cpp,0.8838,src/plugin/PluginEditor.cpp,0.8798,0.0040,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginLogger.h,src/plugin/plugin_processor.h,0.8910,src/plugin/PluginEditor.h,0.8847,0.0063,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginTestHarness.cpp,src/plugin/plugin_processor.cpp,0.8972,src/plugin/plugin_editor.cpp,0.8664,0.0308,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginTestHarness.h,src/plugin/plugin_processor.h,0.8850,src/plugin/PluginProcessor.h,0.8562,0.0288,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/prrot/PRROTEngine.cpp,src/project/ProjectFile.cpp,0.7884,src/groove/GrooveEngine.cpp,0.7230,0.0654,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/prrot/PhonemeSegmenter.cpp,src/project/ProjectManager.cpp,0.7526,src/voice/PhonemeConverter.cpp,0.7236,0.0290,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/prrot/ProcessingError.h,src/project/ProjectManager.h,0.7659,src/ml/DDSPProcessor.h,0.6911,0.0748,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/prrot/SpectralAnalyzer.cpp,src/audio/SpectralAnalyzer.cpp,0.7936,src/project/ProjectManager.cpp,0.7844,0.0092,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/prrot/SpectralAnalyzer.h,src/audio/SpectralAnalyzer.h,0.7735,src/project/ProjectManager.h,0.7721,0.0014,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/prrot/VoiceProfile.cpp,src/project/ProjectFile.cpp,0.8009,src/harmony/VoiceLeading.cpp,0.7125,0.0884,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/AIEQSuggestionEngine.cpp,src/ui/SuggestionOverlay.cpp,0.8885,src/ui/EmotionWheel.cpp,0.8625,0.0260,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/AIEQSuggestionEngine.h,src/ui/SuggestionOverlay.h,0.8853,src/ui/EmotionWheel.h,0.8391,0.0462,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/EQBandControls.cpp,src/ui/VocalControlPanel.cpp,0.8807,src/ui/PianoRollPreview.cpp,0.8474,0.0333,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/EQBandControls.h,src/ui/VocalControlPanel.h,0.8707,src/ui/PianoRollPreview.h,0.8341,0.0366,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/EQCurveView.cpp,src/ui/CassetteView.cpp,0.8878,src/ui/PianoRollPreview.cpp,0.8659,0.0219,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/EQCurveView.h,src/ui/CassetteView.h,0.8602,src/ui/PianoRollPreview.h,0.8455,0.0147,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/MasterEQComponent.cpp,src/ui/TooltipComponent.cpp,0.8591,src/ui/MixerConsolePanel.cpp,0.8406,0.0185,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/MasterEQComponent.h,src/ui/TooltipComponent.h,0.8605,src/ui/InteractiveCustomizationPanel.h,0.8411,0.0194,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/voice/ACTIVE_DEVELOPMENT.md,src/voice/VOCODER_IMPLEMENTATION.md,0.7946,src/voice/PHASE2_IMPLEMENTATION.md,0.7847,0.0099,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/start-api.sh,.copilot-sync.sh,0.7834,cleanup_unnecessary_files.sh,0.7738,0.0096,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/test-auto-run.html,index.html,0.7805,,0.0000,0.7805,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/test-runner-auto.html,index.html,0.7679,,0.0000,0.7679,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/test-ui-helper.html,index.html,0.7757,,0.0000,0.7757,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/test-ui-runner.html,index.html,0.7754,,0.0000,0.7754,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/test_structure_instruments.py,sitecustomize.py,0.7590,Logger.py,0.7304,0.0286,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/tests/cpp/test_ffi_minimal.cpp,tests/cpp/test_emotion_engine.cpp,0.8688,tests/cpp/test_midi_pipeline.cpp,0.8565,0.0123,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/tests/cpp/test_kelly_ffi.cpp,tests/cpp/test_ml_pipeline.cpp,0.8787,tests/cpp/test_midi_pipeline.cpp,0.8341,0.0446,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/tests/unit/test_engines.py,tests/unit/test_tier1_midi.py,0.8449,tests/unit/test_tier1_audio.py,0.8389,0.0060,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/tests/unit/test_intent_processor.py,tests/unit/test_tier1_audio.py,0.8399,tests/unit/test_tier1_midi.py,0.8308,0.0091,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/training/scripts/train_emotion.py,ML Kelly Training/backup/scripts/train_mps_stub.py,0.7556,ML Kelly Training/backup/scripts/train_model.py,0.7496,0.0060,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/training/scripts/train_voice.py,ML Kelly Training/backup/scripts/train_model.py,0.7671,ML Kelly Training/backup/scripts/train.py,0.7429,0.0242,ambiguous_or_medium_confidence_heuristic,manual_review_required
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/validate_integration.py,sitecustomize.py,0.7767,Logger.py,0.7648,0.0119,ambiguous_or_medium_confidence_heuristic,manual_review_required
